,City,date,time,masterclass,hour
1032,new delhi,2020-08-16,16:46:31,Canva,23
1033,kalyan,2020-08-16,16:46:31,Canva,23
1034,dhanbad,2020-08-16,16:46:31,Canva,23
1035,jalandhar,2020-08-16,16:46:31,Canva,23
1036,hooghly,2020-08-17,16:46:31,Canva,0
1037,chamarajnagar,2020-08-17,16:46:31,Canva,0
1038,kolkata,2020-08-17,16:46:31,Canva,0
1039,chennai,2020-08-17,16:46:31,Canva,1
1040,bangalore,2020-08-17,16:46:31,Canva,6
1041,bangalore,2020-08-17,16:46:31,Canva,6
1042,manila,2020-08-17,16:46:31,Canva,7
1043,delhi,2020-08-17,16:46:31,Canva,8
1044,pune,2020-08-17,16:46:31,Canva,8
1045,pune,2020-08-17,16:46:31,Canva,8
1046,delhi,2020-08-17,16:46:31,Canva,8
1047,kolkata,2020-08-17,16:46:31,Canva,9
1048,madurai,2020-08-17,16:46:31,Canva,9
1049,chennai  ,2020-08-17,16:46:31,Canva,10
1050,chennai,2020-08-17,16:46:31,Canva,10
1051,pune,2020-08-17,16:46:31,Canva,10
1052,nagpur,2020-08-17,16:46:31,Canva,10
1053,washim,2020-08-17,16:46:31,Canva,10
1054,kochi ,2020-08-17,16:46:31,Canva,10
1055,theni,2020-08-17,16:46:31,Canva,10
1056,pune,2020-08-17,16:46:31,Canva,10
1057,theni ,2020-08-17,16:46:31,Canva,10
1058,pune,2020-08-17,16:46:31,Canva,10
1059,ahmedabad,2020-08-17,16:46:31,Canva,11
1060,madurai,2020-08-17,16:46:31,Canva,11
1061,"jamnagar, gujarat",2020-08-17,16:46:31,Canva,11
1062,hyderabad,2020-08-17,16:46:31,Canva,11
1063,kochi,2020-08-17,16:46:31,Canva,12
1064,chennai ,2020-08-17,16:46:31,Canva,12
1065,jaipur,2020-08-17,16:46:31,Canva,12
1066,"karachi, pakistan",2020-08-17,16:46:31,Canva,12
1067,delhi,2020-08-17,16:46:31,Canva,12
1068,dhanbad,2020-08-17,16:46:31,Canva,12
1069,kolkata,2020-08-17,16:46:31,Canva,13
1070,kolkata,2020-08-17,16:46:31,Canva,13
1071,west bengal,2020-08-17,16:46:31,Canva,14
1072,bangalore,2020-08-17,16:46:31,Canva,14
1073,kolkata,2020-08-17,16:46:31,Canva,14
1074,"manila, philippines",2020-08-17,16:46:31,Canva,14
1075,dehradun,2020-08-17,16:46:31,Canva,15
1076,chhatarpur ,2020-08-17,16:46:31,Canva,15
1077,tamilnadu ,2020-08-17,16:46:31,Canva,15
1078,mumbai,2020-08-17,16:46:31,Canva,15
1079,satna,2020-08-17,16:46:31,Canva,15
1080,north west delhi,2020-08-17,16:46:31,Canva,15
1081,mumbai,2020-08-17,16:46:31,Canva,15
1082,pune,2020-08-17,16:46:31,Canva,16
1083,gurugram,2020-08-17,16:46:31,Canva,16
1084,sofades,2020-08-17,16:46:31,Canva,16
1085,assam,2020-08-17,16:46:31,Canva,16
1086,navi mumbai,2020-08-17,16:46:31,Canva,16
1087,ahmedabad,2020-08-17,16:46:31,Canva,16
1088,satna,2020-08-17,16:46:31,Canva,17
1089,thane,2020-08-17,16:46:31,Canva,17
1090,mumbai,2020-08-17,16:46:31,Canva,17
1091,mumbai,2020-08-17,16:46:31,Canva,18
1092,newcastle ,2020-08-17,16:46:31,Canva,18
1093,pune,2020-08-17,16:46:31,Canva,18
1094,raichur,2020-08-17,16:46:31,Canva,19
1095,lucknow ,2020-08-17,16:46:31,Canva,19
1096,gadag,2020-08-17,16:46:31,Canva,19
1097,gaya,2020-08-17,16:46:31,Canva,19
1098,pune,2020-08-17,16:46:31,Canva,19
1099,new delhi,2020-08-17,16:46:31,Canva,20
1100,guagua,2020-08-17,16:46:31,Canva,21
1101,tiruchirappalli,2020-08-17,16:46:31,Canva,21
1102,kolkata,2020-08-17,16:46:31,Canva,21
1103,mumbai ,2020-08-17,16:46:31,Canva,22
1104,navi mumbai,2020-08-17,16:46:31,Canva,22
1105,mumbai,2020-08-17,16:46:31,Canva,22
1106,pune,2020-08-17,16:46:31,Canva,22
1107,mumbai/lucknow,2020-08-17,16:46:31,Canva,22
1108,mumbai,2020-08-17,16:46:31,Canva,23
1109,mumbai ,2020-08-17,16:46:31,Canva,23
1110,mumbai ,2020-08-17,16:46:31,Canva,23
1111,mumbai,2020-08-17,16:46:31,Canva,23
1112,kolkata,2020-08-17,16:46:31,Canva,23
1113,bengaluru,2020-08-17,16:46:31,Canva,23
1114,mumbai,2020-08-17,16:46:31,Canva,23
1115,lakhimpur kheri,2020-08-18,16:46:31,Canva,0
1116,nellore,2020-08-18,16:46:31,Canva,0
1117,delhi,2020-08-18,16:46:31,Canva,1
1118,lucknow,2020-08-18,16:46:31,Canva,2
1119,guwahati,2020-08-18,16:46:31,Canva,2
1120,dhule,2020-08-18,16:46:31,Canva,3
1121,kurukshetra,2020-08-18,16:46:31,Canva,3
1122,new delhi,2020-08-18,16:46:31,Canva,6
1123,kolkata ,2020-08-18,16:46:31,Canva,8
1124,ajmer,2020-08-18,16:46:31,Canva,10
1125,new delhi,2020-08-18,16:46:31,Canva,11
1126,thane,2020-08-18,16:46:31,Canva,11
1127,pune,2020-08-18,16:46:31,Canva,11
1128,bengaluru ,2020-08-18,16:46:31,Canva,11
1129,visakhapatnam ,2020-08-18,16:46:31,Canva,11
1130,mysuru,2020-08-18,16:46:31,Canva,12
1131,bengaluru,2020-08-18,16:46:31,Canva,13
1132,"balangir, odisha",2020-08-18,16:46:31,Canva,14
1133,kolkata ,2020-08-18,16:46:31,Canva,14
1134,kadapa,2020-08-18,16:46:31,Canva,15
1135,amravati,2020-08-18,16:46:31,Canva,15
1136,pune,2020-08-18,16:46:31,Canva,16
1137,jaipur,2020-08-18,16:46:31,Canva,16
1138,pune,2020-08-18,16:46:31,Canva,16
1139,bilaspur,2020-08-18,16:46:31,Canva,17
1140,pune,2020-08-18,16:46:31,Canva,17
1141,mumbai,2020-08-18,16:46:31,Canva,17
1142,bathinda,2020-08-18,16:46:31,Canva,18
1143,pune,2020-08-18,16:46:31,Canva,22
1144,aurangabad,2020-08-18,16:46:31,Canva,22
1145,bangalore,2020-08-18,16:46:31,Canva,23
1146,ahmedabad,2020-08-19,16:46:31,Canva,1
1147,chinchwad,2020-08-19,16:46:31,Canva,7
1148,mumbai,2020-08-19,16:46:31,Canva,11
1149,patna,2020-08-19,16:46:31,Canva,11
1150,meerut,2020-08-19,16:46:31,Canva,11
1151,vadodara,2020-08-19,16:46:31,Canva,12
1152,jaipur,2020-08-19,16:46:31,Canva,13
1153,new delhi,2020-08-19,16:46:31,Canva,13
1154,sangli,2020-08-19,16:46:31,Canva,13
1155,pune,2020-08-19,16:46:31,Canva,13
1156,agra,2020-08-19,16:46:31,Canva,14
1157,pune,2020-08-19,16:46:31,Canva,14
1158,navi mumbai,2020-08-19,16:46:31,Canva,14
1159,pune ,2020-08-19,16:46:31,Canva,14
1160,navi mumbai,2020-08-19,16:46:31,Canva,14
1161,quezon city philippines,2020-08-19,16:46:31,Canva,14
1162,guwahati,2020-08-19,16:46:31,Canva,14
1163,kolkata,2020-08-19,16:46:31,Canva,14
1164,raipur,2020-08-19,16:46:31,Canva,15
1165,navi mumbai,2020-08-19,16:46:31,Canva,15
1166,mumbai,2020-08-19,16:46:31,Canva,16
1167,dharamshala,2020-08-19,16:46:31,Canva,16
1168,bengaluru,2020-08-19,16:46:31,Canva,16
1169,new delhi,2020-08-19,16:46:31,Canva,17
1170,dewas,2020-08-19,16:46:31,Canva,17
1171,bangalore,2020-08-19,16:46:31,Canva,19
1172,indore,2020-08-19,16:46:31,Canva,19
1173,delhi,2020-08-19,16:46:31,Canva,19
1174,bangalore,2020-08-19,16:46:31,Canva,19
1175,gurgaon,2020-08-19,16:46:31,Canva,21
1176,ᴀɢʀᴀ,2020-08-19,16:46:31,Canva,22
1177,jabalpur,2020-08-20,16:46:31,Canva,6
1178,pune,2020-08-20,16:46:31,Canva,8
1179,mumbai,2020-08-20,16:46:31,Canva,9
1180,davao city,2020-08-20,16:46:31,Canva,9
1181,bangalore,2020-08-20,16:46:31,Canva,9
1182,pune,2020-08-20,16:46:31,Canva,11
1183,pune,2020-08-20,16:46:31,Canva,12
1184,bhilai,2020-08-20,16:46:31,Canva,13
1185,shahjahanpur up,2020-08-20,16:46:31,Canva,13
1186,new delhi,2020-08-20,16:46:31,Canva,13
1187,pune,2020-08-20,16:46:31,Canva,13
1188,mumbai,2020-08-20,16:46:31,Canva,14
1189,bhubaneswar,2020-08-20,16:46:31,Canva,16
1190,baguio city,2020-08-20,16:46:31,Canva,18
1191,mumbai,2020-08-20,16:46:31,Canva,19
1192,thane west,2020-08-20,16:46:31,Canva,23
1193,allahabad,2020-08-21,16:46:31,Canva,2
1194,"akola,(maharashtra)",2020-08-21,16:46:31,Canva,6
1195,delhi ncr,2020-08-21,16:46:31,Canva,7
1196,pune,2020-08-21,16:46:31,Canva,8
1197,bangalore,2020-08-21,16:46:31,Canva,11
1198,new delhi,2020-08-21,16:46:31,Canva,11
1199,navi mumbai,2020-08-21,16:46:31,Canva,12
1200,delhi,2020-08-21,16:46:31,Canva,12
1201,mumbai,2020-08-21,16:46:31,Canva,12
1202,pune,2020-08-21,16:46:31,Canva,14
1203,mumbai ,2020-08-21,16:46:31,Canva,15
1204,mumbai,2020-08-21,16:46:31,Canva,16
1205,new delhi,2020-08-21,16:46:31,Canva,17
1206,new delhi,2020-08-21,16:46:31,Canva,17
1207,hyderabad,2020-08-21,16:46:31,Canva,22
1208,gwalior,2020-08-21,16:46:31,Canva,23
1209,hyderabad,2020-08-21,16:46:31,Canva,23
1210,mancherial ,2020-08-21,16:46:31,Canva,23
1211,hyderabad,2020-08-22,16:46:31,Canva,7
1212,chennai,2020-08-22,16:46:31,Canva,7
1213,pune,2020-08-22,16:46:31,Canva,8
1214,kolhapur ,2020-08-22,16:46:31,Canva,8
1215,amritsar,2020-08-22,16:46:31,Canva,12
1216,pune,2020-08-22,16:46:31,Canva,14
1217,visakhapatnam,2020-08-22,16:46:31,Canva,15
1218,"valencia city, bukidnon",2020-08-22,16:46:31,Canva,16
1219,lucknow,2020-08-22,16:46:31,Canva,17
1220,new delhi ,2020-08-22,16:46:31,Canva,17
1221,delhi,2020-08-22,16:46:31,Canva,20
1222,pune,2020-08-22,16:46:31,Canva,22
1223,pune,2020-08-22,16:46:31,Canva,22
1224,pune,2020-08-22,16:46:31,Canva,22
1225,pune,2020-08-22,16:46:31,Canva,22
1226,pune,2020-08-22,16:46:31,Canva,22
1227,pune,2020-08-22,16:46:31,Canva,22
1228,pune,2020-08-22,16:46:31,Canva,22
1229,mumbai,2020-08-22,16:46:31,Canva,22
1230,pune,2020-08-22,16:46:31,Canva,22
1231,pune,2020-08-22,16:46:31,Canva,22
1232,pune,2020-08-22,16:46:31,Canva,22
1233,mumbai,2020-08-22,16:46:31,Canva,22
1234,pune,2020-08-22,16:46:31,Canva,23
1235,pune,2020-08-22,16:46:31,Canva,23
1236,pune,2020-08-22,16:46:31,Canva,23
1237,pune,2020-08-23,16:46:31,Canva,0
1238,pune,2020-08-23,16:46:31,Canva,1
1239,bengaluru,2020-08-23,16:46:31,Canva,5
1240,pune,2020-08-23,16:46:31,Canva,7
1241,vellorr tamilnadu,2020-08-23,16:46:31,Canva,7
1242,pune,2020-08-23,16:46:31,Canva,8
1243,pune,2020-08-23,16:46:31,Canva,9
1244,pune,2020-08-23,16:46:31,Canva,10
1245,pune,2020-08-23,16:46:31,Canva,10
1246,pune,2020-08-23,16:46:31,Canva,11
1247,pune,2020-08-23,16:46:31,Canva,11
1248,pune,2020-08-23,16:46:31,Canva,12
1249,korba,2020-08-23,16:46:31,Canva,14
1250,aurangabad,2020-08-23,16:46:31,Canva,14
1251,mysore,2020-08-23,16:46:31,Canva,14
1252,mumbai,2020-09-19,16:46:31,Digital Marketing,16
1253,bangalore ,2020-09-19,16:46:31,Digital Marketing,17
1254,dehradun,2020-09-19,16:46:31,Digital Marketing,19
1255,maihar,2020-09-20,16:46:31,Digital Marketing,3
1256,visakhapatnam ,2020-09-20,16:46:31,Digital Marketing,16
1257,vadodara,2020-09-20,16:46:31,Digital Marketing,17
1258,kolkata,2020-09-20,16:46:31,Digital Marketing,17
1259,delhi,2020-09-20,16:46:31,Digital Marketing,20
1260,bangalore,2020-09-20,16:46:31,Digital Marketing,21
1261,bhilwara,2020-09-20,16:46:31,Digital Marketing,21
1262,"patna, bihar",2020-09-20,16:46:31,Digital Marketing,22
1263,delhi,2020-09-20,16:46:31,Digital Marketing,22
1264,ahmedabad,2020-09-20,16:46:31,Digital Marketing,22
1265,nagpur,2020-09-20,16:46:31,Digital Marketing,22
1266,pune,2020-09-20,16:46:31,Digital Marketing,22
1267,doha,2020-09-20,16:46:31,Digital Marketing,22
1268,delhi ,2020-09-20,16:46:31,Digital Marketing,22
1269,new delhi,2020-09-20,16:46:31,Digital Marketing,22
1270,"karnal, haryana",2020-09-20,16:46:31,Digital Marketing,22
1271,mumbai,2020-09-20,16:46:31,Digital Marketing,23
1272,patiala,2020-09-20,16:46:31,Digital Marketing,23
1273,lucknow,2020-09-20,16:46:31,Digital Marketing,23
1274,delhi. ,2020-09-20,16:46:31,Digital Marketing,23
1275,bangalore,2020-09-20,16:46:31,Digital Marketing,23
1276,kurukshetra,2020-09-21,16:46:31,Digital Marketing,0
1277,bongaigaon,2020-09-21,16:46:31,Digital Marketing,0
1278,pune,2020-09-21,16:46:31,Digital Marketing,8
1279,pune,2020-09-21,16:46:31,Digital Marketing,8
1280,pune,2020-09-21,16:46:31,Digital Marketing,9
1281,dewas,2020-09-21,16:46:31,Digital Marketing,15
1282,tumkur,2020-09-21,16:46:31,Digital Marketing,15
1283,durg,2020-09-21,16:46:31,Digital Marketing,15
1284,navi mumbai,2020-09-21,16:46:31,Digital Marketing,15
1285,haridwar,2020-09-21,16:46:31,Digital Marketing,15
1286,pune,2020-09-21,16:46:31,Digital Marketing,15
1287,south west delhi,2020-09-21,16:46:31,Digital Marketing,15
1288,motihari,2020-09-21,16:46:31,Digital Marketing,15
1289,new delhi,2020-09-21,16:46:31,Digital Marketing,15
1290,mp,2020-09-21,16:46:31,Digital Marketing,15
1291,new delhi,2020-09-21,16:46:31,Digital Marketing,16
1292,jaunpur,2020-09-21,16:46:31,Digital Marketing,16
1293,delhi,2020-09-21,16:46:31,Digital Marketing,16
1294,haldwani,2020-09-21,16:46:31,Digital Marketing,16
1295,pune,2020-09-21,16:46:31,Digital Marketing,17
1296,pune,2020-09-21,16:46:31,Digital Marketing,17
1297,pune,2020-09-21,16:46:31,Digital Marketing,17
1298,bangalore,2020-09-21,16:46:31,Digital Marketing,18
1299,bangalore ,2020-09-21,16:46:31,Digital Marketing,18
1300,new delhi,2020-09-21,16:46:31,Digital Marketing,18
1301,delhi,2020-09-21,16:46:31,Digital Marketing,19
1302,new delhi,2020-09-21,16:46:31,Digital Marketing,19
1303,bengaluru,2020-09-21,16:46:31,Digital Marketing,19
1304,mumbai,2020-09-21,16:46:31,Digital Marketing,19
1305,nagpur,2020-09-21,16:46:31,Digital Marketing,20
1306,bangalore ,2020-09-21,16:46:31,Digital Marketing,21
1307,moradabad,2020-09-21,16:46:31,Digital Marketing,22
1308,gaya,2020-09-22,16:46:31,Digital Marketing,1
1309,pune,2020-09-22,16:46:31,Digital Marketing,10
1310,muradnagar,2020-09-22,16:46:31,Digital Marketing,12
1311,pune,2020-09-22,16:46:31,Digital Marketing,12
1312,noida,2020-09-22,16:46:31,Digital Marketing,12
1313,delhi,2020-09-22,16:46:31,Digital Marketing,12
1314,noida,2020-09-22,16:46:31,Digital Marketing,12
1315,gurgaon,2020-09-22,16:46:31,Digital Marketing,13
1316,mumbai,2020-09-22,16:46:31,Digital Marketing,13
1317,bangalore,2020-09-22,16:46:31,Digital Marketing,13
1318,delhi,2020-09-22,16:46:31,Digital Marketing,13
1319,bangalore ,2020-09-22,16:46:31,Digital Marketing,14
1320,new delhi,2020-09-22,16:46:31,Digital Marketing,14
1321,bhopal,2020-09-22,16:46:31,Digital Marketing,15
1322,mumbai,2020-09-22,16:46:31,Digital Marketing,16
1323,karimnagar ,2020-09-22,16:46:31,Digital Marketing,17
1324,gurgaon,2020-09-22,16:46:31,Digital Marketing,17
1325,mumbai,2020-09-22,16:46:31,Digital Marketing,19
1326,bangalore ,2020-09-22,16:46:31,Digital Marketing,20
1327,new delhi,2020-09-22,16:46:31,Digital Marketing,21
1328,chennai,2020-09-22,16:46:31,Digital Marketing,22
1329,new delhi,2020-09-22,16:46:31,Digital Marketing,22
1330,pune,2020-09-22,16:46:31,Digital Marketing,22
1331,mangaldai,2020-09-22,16:46:31,Digital Marketing,22
1332,hyderabad,2020-09-22,16:46:31,Digital Marketing,23
1333,pune,2020-09-22,16:46:31,Digital Marketing,23
1334,bidar,2020-09-22,16:46:31,Digital Marketing,23
1335,bhilai,2020-09-22,16:46:31,Digital Marketing,23
1336,delhi,2020-09-23,16:46:31,Digital Marketing,0
1337,visakhapatnam,2020-09-23,16:46:31,Digital Marketing,2
1338,indore,2020-09-23,16:46:31,Digital Marketing,2
1339,ranchi,2020-09-23,16:46:31,Digital Marketing,2
1340,jaipur,2020-09-23,16:46:31,Digital Marketing,5
1341,bangalore,2020-09-23,16:46:31,Digital Marketing,6
1342,banglore,2020-09-23,16:46:31,Digital Marketing,7
1343,mumbai,2020-09-23,16:46:31,Digital Marketing,7
1344,pune,2020-09-23,16:46:31,Digital Marketing,8
1345,bhopal ,2020-09-23,16:46:31,Digital Marketing,8
1346,pune,2020-09-23,16:46:31,Digital Marketing,8
1347,noida,2020-09-23,16:46:31,Digital Marketing,8
1348,kochi,2020-09-23,16:46:31,Digital Marketing,8
1349,secuderabad,2020-09-23,16:46:31,Digital Marketing,9
1350,bhopal,2020-09-23,16:46:31,Digital Marketing,9
1351,bangalore,2020-09-23,16:46:31,Digital Marketing,9
1352,bangalore,2020-09-23,16:46:31,Digital Marketing,9
1353,west delhi,2020-09-23,16:46:31,Digital Marketing,9
1354,kohima,2020-09-23,16:46:31,Digital Marketing,10
1355,guwahati,2020-09-23,16:46:31,Digital Marketing,10
1356,mumbai,2020-09-23,16:46:31,Digital Marketing,10
1357,pune,2020-09-23,16:46:31,Digital Marketing,10
1358,ahmedabad,2020-09-23,16:46:31,Digital Marketing,10
1359,bengaluru,2020-09-23,16:46:31,Digital Marketing,11
1360,bangalore,2020-09-23,16:46:31,Digital Marketing,11
1361,pune,2020-09-23,16:46:31,Digital Marketing,11
1362,mysore,2020-09-23,16:46:31,Digital Marketing,12
1363,ujjain,2020-09-23,16:46:31,Digital Marketing,12
1364,kolkata,2020-09-23,16:46:31,Digital Marketing,12
1365,nainital,2020-09-23,16:46:31,Digital Marketing,12
1366,noida,2020-09-23,16:46:31,Digital Marketing,12
1367,new delhi,2020-09-23,16:46:31,Digital Marketing,12
1368,gandhinagar,2020-09-23,16:46:31,Digital Marketing,13
1369,nizamabad,2020-09-23,16:46:31,Digital Marketing,13
1370,pune,2020-09-23,16:46:31,Digital Marketing,13
1371,pune,2020-09-23,16:46:31,Digital Marketing,13
1372,pune,2020-09-23,16:46:31,Digital Marketing,14
1373,delhi,2020-09-23,16:46:31,Digital Marketing,14
1374,pune,2020-09-23,16:46:31,Digital Marketing,14
1375,patna,2020-09-23,16:46:31,Digital Marketing,14
1376,manipal,2020-09-23,16:46:31,Digital Marketing,14
1377,guwahati,2020-09-23,16:46:31,Digital Marketing,14
1378,saharanpur,2020-09-23,16:46:31,Digital Marketing,15
1379,delhi ncr,2020-09-23,16:46:31,Digital Marketing,15
1380,new delhi,2020-09-23,16:46:31,Digital Marketing,15
1381,new delhi,2020-09-23,16:46:31,Digital Marketing,15
1382,nottingham uk ,2020-09-23,16:46:31,Digital Marketing,15
1383,nagpur,2020-09-23,16:46:31,Digital Marketing,15
1384,delhi,2020-09-23,16:46:31,Digital Marketing,16
1385,mumbai,2020-09-23,16:46:31,Digital Marketing,16
1386,ayodhya,2020-09-23,16:46:31,Digital Marketing,16
1387,gurgaon,2020-09-23,16:46:31,Digital Marketing,16
1388,ghaziabad,2020-09-23,16:46:31,Digital Marketing,17
1389,chennai,2020-09-23,16:46:31,Digital Marketing,17
1390,gangtok,2020-09-23,16:46:31,Digital Marketing,18
1391,pune,2020-09-23,16:46:31,Digital Marketing,20
1392,pune,2020-09-23,16:46:31,Digital Marketing,20
1393,leh,2020-09-23,16:46:31,Digital Marketing,21
1394,shillong,2020-09-23,16:46:31,Digital Marketing,22
1395,goa.,2020-09-23,16:46:31,Digital Marketing,22
1396,bangalore,2020-09-23,16:46:31,Digital Marketing,22
1397,singapore,2020-09-23,16:46:31,Digital Marketing,23
1398,ranchi,2020-09-24,16:46:31,Digital Marketing,0
1399,dhaka,2020-09-24,16:46:31,Digital Marketing,0
1400,kalyani,2020-09-24,16:46:31,Digital Marketing,0
1401,shillong,2020-09-24,16:46:31,Digital Marketing,6
1402,rajabala,2020-09-24,16:46:31,Digital Marketing,7
1403,gumla,2020-09-24,16:46:31,Digital Marketing,7
1404,chittorgarh,2020-09-24,16:46:31,Digital Marketing,7
1405,tezpur,2020-09-24,16:46:31,Digital Marketing,8
1406,shillong,2020-09-24,16:46:31,Digital Marketing,8
1407,sullurpeta,2020-09-24,16:46:31,Digital Marketing,8
1408,udaipur,2020-09-24,16:46:31,Digital Marketing,8
1409,latur,2020-09-24,16:46:31,Digital Marketing,8
1410,"gaya, bihar",2020-09-24,16:46:31,Digital Marketing,9
1411,kuppam,2020-09-24,16:46:31,Digital Marketing,9
1412,new delhi,2020-09-24,16:46:31,Digital Marketing,9
1413,ajmer,2020-09-24,16:46:31,Digital Marketing,10
1414,umsawnongbri,2020-09-24,16:46:31,Digital Marketing,10
1415,nashik,2020-09-24,16:46:31,Digital Marketing,12
1416,lucknow,2020-09-24,16:46:31,Digital Marketing,13
1417,rajkot,2020-09-24,16:46:31,Digital Marketing,14
1418,varanasi,2020-09-24,16:46:31,Digital Marketing,14
1419,"chattogram, bangladesh ",2020-09-24,16:46:31,Digital Marketing,15
1420,guwahati,2020-09-24,16:46:31,Digital Marketing,16
1421,shillong,2020-09-24,16:46:31,Digital Marketing,20
1422,tura,2020-09-24,16:46:31,Digital Marketing,20
1423,rajnandgaon,2020-09-24,16:46:31,Digital Marketing,21
1424,thummalagunta tirupati,2020-09-24,16:46:31,Digital Marketing,21
1425,new delhi,2020-09-24,16:46:31,Digital Marketing,23
1426,mumbai ,2020-09-24,16:46:31,Digital Marketing,23
1427,mumbai,2020-09-25,16:46:31,Digital Marketing,8
1428,new delhi,2020-09-25,16:46:31,Digital Marketing,9
1429,delhi,2020-09-25,16:46:31,Digital Marketing,9
1430,navi mumbai,2020-09-25,16:46:31,Digital Marketing,10
1431,sagar ,2020-09-25,16:46:31,Digital Marketing,11
1432,sagar,2020-09-25,16:46:31,Digital Marketing,11
1433,chittagong,2020-09-25,16:46:31,Digital Marketing,14
1434,ranchi,2020-09-25,16:46:31,Digital Marketing,15
1435,pune,2020-09-25,16:46:31,Digital Marketing,15
1436,mumbai,2020-09-25,16:46:31,Digital Marketing,15
1437,pune,2020-09-25,16:46:31,Digital Marketing,16
1438,yavatmal,2020-09-25,16:46:31,Digital Marketing,16
1439,delhi,2020-09-25,16:46:31,Digital Marketing,17
1440,chittagong ,2020-09-25,16:46:31,Digital Marketing,17
1441,ahmednagar,2020-09-25,16:46:31,Digital Marketing,18
1442,ghaziabad,2020-09-25,16:46:31,Digital Marketing,18
1443,new delhi,2020-09-25,16:46:31,Digital Marketing,19
1444,new delhi,2020-09-25,16:46:31,Digital Marketing,19
1445,delhi,2020-09-25,16:46:31,Digital Marketing,19
1446,delhi,2020-09-25,16:46:31,Digital Marketing,19
1447,ᴀɢʀᴀ,2020-09-25,16:46:31,Digital Marketing,19
1448,delhi ,2020-09-25,16:46:31,Digital Marketing,20
1449,shahada,2020-09-25,16:46:31,Digital Marketing,21
1450,kanpur,2020-09-25,16:46:31,Digital Marketing,21
1451,delhi,2020-09-25,16:46:31,Digital Marketing,22
1452,estero,2020-09-25,16:46:31,Digital Marketing,22
1453,"thrissur, kerala ",2020-09-25,16:46:31,Digital Marketing,22
1454,visakhapatnam ,2020-09-25,16:46:31,Digital Marketing,23
1455,siliguri,2020-09-25,16:46:31,Digital Marketing,23
1456,delhi,2020-09-26,16:46:31,Digital Marketing,0
1457,hyderabad,2020-09-26,16:46:31,Digital Marketing,0
1458,pune,2020-09-26,16:46:31,Digital Marketing,2
1459,guwahati,2020-09-26,16:46:31,Digital Marketing,8
1460,pune,2020-09-26,16:46:31,Digital Marketing,8
1461,jharakhand,2020-09-26,16:46:31,Digital Marketing,10
1462,pune,2020-09-26,16:46:31,Digital Marketing,11
1463,indore,2020-09-26,16:46:31,Digital Marketing,12
1464,bhagalpur,2020-09-26,16:46:31,Digital Marketing,12
1465,secunderabad,2020-09-26,16:46:31,Digital Marketing,12
1466,mumbai,2020-09-26,16:46:31,Digital Marketing,12
1467,ludhiana,2020-09-26,16:46:31,Digital Marketing,13
1468,banglore,2020-09-26,16:46:31,Digital Marketing,13
1469,nagpur,2020-09-26,16:46:31,Digital Marketing,14
1470,faridabad,2020-09-26,16:46:31,Digital Marketing,15
1471,malegaon,2020-09-26,16:46:31,Digital Marketing,15
1472,pune,2020-09-26,16:46:31,Digital Marketing,15
1473,burhanpur,2020-09-26,16:46:31,Digital Marketing,15
1474,mysore,2020-09-26,16:46:31,Digital Marketing,16
1475,nagpur,2020-09-26,16:46:31,Digital Marketing,16
1476,mansa ,2020-09-26,16:46:31,Digital Marketing,16
1477,mumbai,2020-09-26,16:46:31,Digital Marketing,17
1478,bengaluru,2020-09-26,16:46:31,Digital Marketing,17
1479,roorkee,2020-09-26,16:46:31,Digital Marketing,18
1480,guwahati,2020-09-26,16:46:31,Digital Marketing,18
1481,jammu and kashmir,2020-09-26,16:46:31,Digital Marketing,19
1482,amravati ,2020-09-26,16:46:31,Digital Marketing,19
1483,uae (outside india),2020-09-26,16:46:31,Digital Marketing,21
1484,bhopal,2020-09-26,16:46:31,Digital Marketing,23
1485,kochi,2020-09-26,16:46:31,Digital Marketing,23
1486,indore,2020-09-27,16:46:31,Digital Marketing,1
1487,margao-goa,2020-09-27,16:46:31,Digital Marketing,7
1488,oragitok romba ading,2020-09-27,16:46:31,Digital Marketing,8
1489,silchar,2020-09-27,16:46:31,Digital Marketing,9
1490,delhi,2020-09-27,16:46:31,Digital Marketing,9
1491,visakhapatnam,2020-09-27,16:46:31,Digital Marketing,10
1492,bangalore,2020-09-27,16:46:31,Digital Marketing,11
1493,ghaziabad,2020-09-27,16:46:31,Digital Marketing,11
1494,mumbai,2020-09-27,16:46:31,Digital Marketing,12
1495,kolkata,2020-09-27,16:46:31,Digital Marketing,13
1496,moradabad,2020-09-28,16:46:31,Basics of Excel,0
1497,delhi,2020-09-28,16:46:31,Basics of Excel,7
1498,eluru,2020-09-28,16:46:31,Basics of Excel,9
1499,bangalore,2020-09-28,16:46:31,Basics of Excel,9
1500,pune,2020-09-28,16:46:31,Basics of Excel,10
1501,sonebhadra,2020-09-28,16:46:31,Basics of Excel,20
1502,pune,2020-09-29,16:46:31,Basics of Excel,13
1503,delhi,2020-09-30,16:46:31,Basics of Excel,13
1504,bhubaneswar,2020-09-30,16:46:31,Basics of Excel,13
1505,mumbai,2020-09-30,16:46:31,Basics of Excel,14
1506,pune,2020-09-30,16:46:31,Basics of Excel,21
1507,new delhi,2020-10-01,16:46:31,Basics of Excel,11
1508,bangalore,2020-10-01,16:46:31,Basics of Excel,15
1509,mumbai,2020-10-01,16:46:31,Basics of Excel,15
1510,pune,2020-10-01,16:46:31,Basics of Excel,17
